lead_hours,model,n,pearson_r,r2,rmse_cm,mae_cm,bias_cm,rrmse_percent,skill_vs_same_lead_ridge,top5_n,top5_threshold_cm,top5_rmse_cm,rapid_rise_n,rapid_rise_threshold_cm_per_hour,rapid_rise_rmse_cm
12,surge_mlp,8681,0.8212867876385219,0.6705030018520665,11.809803994718216,8.791876010535924,-1.1056310060270744,73.65735699501923,-0.5947989379394412,435,40.20175635814667,21.924201650702308,431,20.402446389198307,13.356647093167046
12,era5_cnn,8681,0.7353789623708519,0.5335080120332358,14.052029509362843,11.063741938611422,-1.7493154133330049,87.64204338518996,-1.2578686031993511,435,40.20175635814667,26.756226555842304,431,20.402446389198307,19.14185063271791
12,cnn,8681,0.9309457061557856,0.8610024643424397,7.670444092799403,5.877632041973642,-0.21857506873367213,47.840306164805455,0.3272378094827053,435,40.20175635814667,10.684741543146218,431,20.402446389198307,8.078599861748998
12,cnn_lstm,8681,0.9401390456099615,0.8838147880781512,7.012815057918319,5.293250056313424,0.12162615292449565,43.73869562036376,0.4376517734038863,435,40.20175635814667,12.595743449828147,431,20.402446389198307,7.937000298196845
12,cnn_gru,8681,0.9422977290094172,0.8806240333830598,7.108458121668305,5.351869434505567,-1.736238041367141,44.33521824630072,0.4222081965957226,435,40.20175635814667,11.82524068618874,431,20.402446389198307,8.103755227502672
12,tcn,8681,0.7881143125161775,0.5847016792166534,13.25858099864363,9.909195070950993,-0.26912024006801544,82.69333126114886,-1.0100860543074064,435,40.20175635814667,19.942859845812556,431,20.402446389198307,14.746828318524171
12,transformer,8681,0.9219272400224119,0.8485488993656354,8.006692977632008,6.074245579311938,0.43208258975265407,49.93747934061508,0.26696129009040903,435,40.20175635814667,13.139391091788669,431,20.402446389198307,8.71942914754744
12,cnn_gru_rollout6,8681,0.9483979270152927,0.8981494360119234,6.565966728190385,4.923616923573749,-0.728530820481702,40.95171736398298,0.5070329253688948,435,40.20175635814667,11.374137533475217,431,20.402446389198307,7.413378218751155
24,persistence,8681,0.615094097438698,0.2287660952770897,18.060137040318125,13.571165965551977,-0.016824309326143313,112.70419494029305,-1.943234786451829,435,40.20175635814667,29.071425936353883,430,20.370784401893612,19.005481764470577
24,ridge,8681,0.8626243351782127,0.7379638524683723,10.527096098769555,8.014799364632076,-1.2696449617554457,65.69429059271542,0.0,435,40.20175635814667,18.512932615577384,430,20.370784401893612,12.244103452195821
