lead_hours,model,n,pearson_r,r2,rmse_cm,mae_cm,bias_cm,rrmse_percent,skill_vs_same_lead_ridge,top5_n,top5_threshold_cm,top5_rmse_cm,rapid_rise_n,rapid_rise_threshold_cm_per_hour,rapid_rise_rmse_cm
3,era5_cnn,8713,0.7961068160804508,0.6321345921113988,14.589685094909102,11.582919148111657,0.4865564382858939,77.69252036800735,-1.6893147707091871,436,47.09729313850402,25.87270702998522,435,19.896469116210938,18.20219048353519
3,cnn,8713,0.9568546094417374,0.9136036712669058,7.070483071041335,5.486916475931752,0.5227576691810489,37.65150833860081,0.36839148771684116,436,47.09729313850402,9.609030279407651,435,19.896469116210938,7.271221414158826
3,cnn_lstm,8713,0.963166388757382,0.9273511114094886,6.483595766110745,4.980927357091177,0.3170811169730663,34.52623499682353,0.4688934458843349,436,47.09729313850402,10.812020819832966,435,19.896469116210938,7.169331601362917
3,cnn_gru,8713,0.9625395557060895,0.9258088417435396,6.552054757008949,5.0847180559129255,-0.6226046445277386,34.890790606497916,0.457618537985658,436,47.09729313850402,10.252430408965965,435,19.896469116210938,8.129145220282352
3,tcn,8713,0.9014736745068446,0.8108042257234325,10.463022487085555,7.89385259732872,-0.4061141488818245,55.717349785189306,-0.3831335575641126,436,47.09729313850402,16.081903645821594,435,19.896469116210938,11.708482548617532
3,transformer,8713,0.9494149875435761,0.9000525830380999,7.604790072210167,5.86978347180784,0.8379893113583184,40.49678274315691,0.2693249787398757,436,47.09729313850402,11.255962353513747,435,19.896469116210938,8.099328239000911
3,cnn_gru_rollout6,8713,0.9685426279847092,0.9379619118538743,5.991432148437696,4.628955638035439,-0.18996160245373353,31.90538117840917,0.5464647036112253,436,47.09729313850402,9.334704583021491,435,19.896469116210938,6.759894235323524
6,persistence,8713,0.4653192974882884,-0.0696422346807517,24.878291986788415,19.776549131828816,-0.004852851785434643,132.4831234578998,-6.657253166203662,436,47.09729313850402,38.23735460697023,435,19.896706640720367,32.721585315502445
6,ridge,8713,0.9275503284356339,0.8603099294925021,8.990504393661434,6.866797856587707,-0.08387411777161842,47.876683180934016,0.0,436,47.09729313850402,15.720205171469756,435,19.896706640720367,10.766887049343646
6,surge_mlp,8713,0.8996058965852448,0.806838169639408,10.572116624879813,8.062861106567782,-0.9741740127231165,56.29916365516847,-0.3827885522487715,436,47.09729313850402,19.691510155021128,435,19.896706640720367,13.10154945735837
6,era5_cnn,8713,0.7961010377522446,0.6321198324739241,14.589972628056552,11.583592084371597,0.4877051996803794,77.69525118350859,-1.633545578361847,436,47.09729313850402,25.87270702998522,435,19.896706640720367,18.20219048353519
6,cnn,8713,0.9543959759225942,0.9083460621097417,7.282438972077393,5.658517246409646,0.5196334794785413,38.78080785950684,0.34387650061828334,436,47.09729313850402,10.048840775914785,435,19.896706640720367,7.617261833240072
6,cnn_lstm,8713,0.9588872119569993,0.9191182612147163,6.841109295273582,5.2566109184080725,0.4148989081100639,36.4306170148667,0.4209914957345351,436,47.09729313850402,11.132605853898102,435,19.896706640720367,7.45105645877262
6,cnn_gru,8713,0.9581812577372449,0.9169115912387524,6.9338031870289525,5.3662601945018755,-0.8298644279485508,36.92423515841697,0.40519459644207323,436,47.09729313850402,10.765203114690733,435,19.896706640720367,8.414314339899438
6,tcn,8713,0.8713863751359263,0.7507756741124911,12.008714070380236,9.075124196484728,-0.3556484049157818,63.94940414726526,-0.7841234168045725,436,47.09729313850402,17.73877772539134,435,19.896706640720367,13.241509449984791
6,transformer,8713,0.945968801909433,0.8934200684465463,7.8530616673876725,6.032696368619128,0.8251743077835324,41.8195163460387,0.23702571581325838,436,47.09729313850402,11.864563728231223,435,19.896706640720367,9.042361208640058
6,cnn_gru_rollout6,8713,0.9649286096738002,0.9310404880479306,6.316818214307748,4.858351042188259,-0.1576009994346551,33.63863595586318,0.5063392000480957,436,47.09729313850402,9.718851530184383,435,19.896706640720367,7.1411876372050545
12,persistence,8713,0.8083751021201115,0.6166894634878405,14.89436123730797,11.326024350634405,-0.003121543620506439,79.3088846127851,-1.5499275497135496,436,47.09729313850402,21.778264719706538,435,19.896944165229797,15.484962508998573
12,ridge,8713,0.921809000785255,0.8496778716104231,9.327343311606132,7.090667672787117,-0.11894591230367009,49.665855598498005,0.0,436,47.09729313850402,16.817102210792854,435,19.896944165229797,11.706653782148228
12,surge_mlp,8713,0.8515156752126475,0.7194147651427005,12.743212075401336,9.515503007474333,-1.712342684998464,67.85453367095324,-0.8665597531331568,436,47.09729313850402,25.92332627509698,435,19.896944165229797,16.700374227929757
12,era5_cnn,8713,0.7960887325693303,0.6320965897623354,14.591952617457089,11.586073711922086,0.48852621501115123,77.69863158108143,-1.4474334828748625,436,47.09729313850402,25.87270702998522,435,19.896944165229797,18.20219048353519
12,cnn,8713,0.9507378757239802,0.9009386479794916,7.571791203739067,5.873356002933417,0.4436364326782065,40.31796364554806,0.3410061906269738,436,47.09729313850402,10.206118997813848,435,19.896944165229797,7.860405268966936
12,cnn_lstm,8713,0.955489795703808,0.9124789000287679,7.1170970444661386,5.439448616237183,0.47350956229967306,37.89682681145837,0.41777633866112396,436,47.09729313850402,11.815861143555521,435,19.896944165229797,7.951310008203494
12,cnn_gru,8713,0.9555954964861314,0.9115094447110332,7.156405885253749,5.52916392253111,-0.9601590434415052,38.10613691671337,0.41132715298153943,436,47.09729313850402,10.944234948287193,435,19.896944165229797,8.696135340053287
12,tcn,8713,0.8301789660724592,0.664477120586946,13.935019285979077,10.440632603649496,-0.7051039933291757,74.20061988696604,-1.2320258700935116,436,47.09729313850402,20.790269253940284,435,19.896944165229797,15.371693903876032
12,transformer,8713,0.9416735524149163,0.8847425185656667,8.167348112105428,6.219283194254034,0.8475259508209037,43.489160675982895,0.23326337466676594,436,47.09729313850402,12.17862903550196,435,19.896944165229797,9.135231251866403
12,cnn_gru_rollout6,8713,0.9620640618394649,0.92546420529514,6.567936528252559,5.021885833650914,-0.23651808822922332,34.97267938946713,0.504159530580275,436,47.09729313850402,10.18529416731587,435,19.896944165229797,7.4699290751512795
24,persistence,8713,0.689009443898421,0.3781012683296835,18.977223786440206,14.289626306679692,0.00444657888537527,101.00843905815897,-2.24426112287133,436,47.09729313850402,31.30226830716008,435,19.896469116210938,23.07206934167411
24,ridge,8713,0.8990780667876556,0.8083080528610762,10.535976125573672,8.011297963577638,-0.13673696328001375,56.078935168517376,0.0,436,47.09729313850402,19.90835377734209,435,19.896469116210938,13.63273875029544
24,surge_mlp,8713,0.7211816359078079,0.505595116586671,16.920540015073307,12.297367409305993,-2.5962119069661305,90.06150500079406,-1.579163552734022,436,47.09729313850402,37.50660300920039,435,19.896469116210938,23.878593562449563
24,era5_cnn,8713,0.7961614710089797,0.6321838961101635,14.594466141618156,11.590080311961355,0.49482645178825685,77.68071138547337,-0.9187874575830322,436,47.09729313850402,25.87270702998522,435,19.896469116210938,18.20219048353519
24,cnn,8713,0.9349184525762997,0.8684983429420388,8.726467109585936,6.725792469723023,0.6592026749525958,46.44761695129821,0.31399488074134485,436,47.09729313850402,12.089720924407011,435,19.896469116210938,9.359146864675242
24,cnn_lstm,8713,0.9441917347009007,0.8908801335500511,7.949224389079878,6.051100814219799,0.5939513164511219,42.310653881719496,0.4307540401221598,436,47.09729313850402,13.196045548754192,435,19.896469116210938,8.942605165025675
24,cnn_gru,8713,0.9434374286336472,0.8875819835616102,8.068462827584883,6.216463999610782,-1.1350114650543917,42.945314076733304,0.41354857042107396,436,47.09729313850402,12.360905732900834,435,19.896469116210938,10.036731651978943
24,tcn,8713,0.69675031971156,0.35706598892161223,19.29550030385859,14.345189424379862,-1.3943552111508204,102.702502140045,-2.353995932924809,436,47.09729313850402,30.350000315008153,435,19.896469116210938,22.43902344361315
24,transformer,8713,0.9257747308687397,0.8528886530028224,9.22987733846574,7.051584014484345,1.12238786588464,49.12707533769256,0.23256376080022534,436,47.09729313850402,13.33185332915946,435,19.896469116210938,9.854829535596812
24,cnn_gru_rollout6,8713,0.9546845007397782,0.9113178267215362,7.166234364329765,5.501251592030716,-0.2453872230382501,38.14310012948787,0.5373714201244265,436,47.09729313850402,11.137719849088958,435,19.896469116210938,8.115863595780636
48,persistence,8713,0.4287876420274755,-0.14367320734272537,25.7035272942117,20.11973693873926,-0.0238869741129763,137.01658976214927,-3.111959608274982,436,47.107404470443726,43.271890992403605,435,19.895994067192078,29.875254690152655
48,ridge,8713,0.8497187443273129,0.7218666241173244,12.675593574021335,9.848242693179355,-0.22844868506590382,67.56919331902465,0.0,436,47.107404470443726,24.276838886064322,435,19.895994067192078,16.453862827313465
48,surge_mlp,8713,0.5672120130427599,0.2773348272415562,20.431973412356882,15.383161041910295,-3.1734822112759673,108.91576424619673,-1.5982684403301675,436,47.107404470443726,44.35284658518155,435,19.895994067192078,28.110190327554978
48,era5_cnn,8713,0.795546518109134,0.6312736448998726,14.594655303592523,11.59210093310581,0.48318925741174407,77.79904584934681,-0.3257177565617526,436,47.107404470443726,25.889917410326813,435,19.895994067192078,18.20219048353519
48,cnn,8713,0.8819363279958362,0.7599743328007816,11.77526243139774,9.18070681678062,1.061668386790091,62.769840241646655,0.13701235445951,436,47.107404470443726,15.166797340617748,435,19.895994067192078,12.459288865066267
48,cnn_lstm,8713,0.9093138488579026,0.8237004728838854,10.091769576690925,7.820083883653303,1.232427559124607,53.79572368555755,0.3661331490454326,436,47.107404470443726,15.697662685364696,435,19.895994067192078,10.97320824486794
48,cnn_gru,8713,0.9095506194709568,0.819553925262225,10.20975855281643,8.037651219491009,-1.8496377350840267,54.42468199751207,0.35122466275355546,436,47.107404470443726,15.234560064292962,435,19.895994067192078,12.852183814193694
48,tcn,8713,0.5115083129286925,-0.31220670664588757,27.532324441414953,21.456364553101007,-2.704065335501013,146.7652731085383,-3.717904503483296,436,47.107404470443726,36.753449195682094,435,19.895994067192078,31.469546850672376
48,transformer,8713,0.875422504050361,0.7538644430283585,11.924191181933297,9.324249443739703,1.6900170296780883,63.5637277607544,0.11504487301995647,436,47.107404470443726,17.017528542872267,435,19.895994067192078,13.28654046743565
48,cnn_gru_rollout6,8713,0.9334694244197417,0.8711006647870503,8.629131571032744,6.67884690578164,-0.379317057315398,45.99890773505081,0.5365556729612952,436,47.107404470443726,13.690193793869973,435,19.895994067192078,9.891516878067396
72,persistence,8713,0.2969450506769932,-0.4074503898477868,28.517948812710173,22.313335407539796,0.0032243599652778837,151.94161074798438,-3.0640111321383268,436,47.09729313850402,49.90489498223169,435,19.849439337849617,32.14197027927782
72,ridge,8713,0.8087491585151422,0.6536794944488156,14.146234098334167,11.06283267681959,-0.30546527623571146,75.37013300062402,0.0,436,47.09729313850402,27.149476160099724,435,19.849439337849617,18.859914395851447
72,surge_mlp,8713,0.46368083944878585,0.1333667544531183,22.37790418316822,16.891562011993788,-3.7764423460862453,119.22788799029016,-1.5024023459644602,436,47.09729313850402,49.39452669440256,435,19.849439337849617,31.224362096357822
72,era5_cnn,8713,0.7957169054063231,0.6315722967429067,14.590758749604767,11.586283308077014,0.4833123548848606,77.738528847563,-0.0638345040260444,436,47.09729313850402,25.858958366642703,435,19.849439337849617,18.266415257555774
72,cnn,8713,0.8344518233190004,0.6638323184550696,13.937334289371227,10.934963767578926,1.3386209773587283,74.25712961923678,0.029316265839054112,436,47.09729313850402,17.232968977519626,435,19.849439337849617,14.84702717701381
72,cnn_lstm,8713,0.8756975629782707,0.7587834482580827,11.806068255648107,9.181359409689586,1.7788947837041313,62.901895193960286,0.3034875270870536,436,47.09729313850402,17.52786163075892,435,19.849439337849617,12.563218381404852
72,cnn_gru,8713,0.8747125536650652,0.751113377068974,11.992300841539375,9.451356288960454,-2.2675839546332246,63.894129216817866,0.28134020671137594,436,47.09729313850402,18.05673926898881,435,19.849439337849617,15.275553282688378
72,tcn,8713,0.39899190259638595,-1.1763743870737406,35.46243399176263,27.87677984378673,-4.8047805820900304,188.94133575802655,-5.284278153296017,436,47.09729313850402,46.57620322955275,435,19.849439337849617,39.80285075888783
72,transformer,8713,0.8249683814894911,0.6580626057478591,14.056430066022344,11.101542678947038,1.9796870997735292,74.8916634791751,0.012656228056919794,436,47.09729313850402,20.07371330793929,435,19.849439337849617,16.163636065676226
72,cnn_gru_rollout6,8713,0.9124761211460074,0.8322235163524588,9.846168899301757,7.628509828441777,-0.42577237193680784,52.45969028424112,0.5155456262096942,436,47.09729313850402,15.476535810786034,435,19.849439337849617,11.091153445712603
